Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
19.07.,19:15,20:17,1:02,1.03,0.00,0.00,,,open,%,ECSA,Banfield,Reparación de errores,,,,,nespino,0
19.07.,17:50,20:00,2:10,2.17,585.00,1267.50,,,open,0%,Bitson,Bitson,Operativo,Intentando instalar Docker Registry en GitLab.,,,,lcolombo,0
19.07.,16:15,19:00,2:45,2.75,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Operativo,Preparación de AC2001 para probar el dashboard,,,,hbrunacci,0
19.07.,16:00,17:50,1:50,1.83,585.00,1072.50,,,open,0%,Bitson,Bitson,Operativo,Actualización GitLab 9.3 a 9.4 fixeando el clonado vía HTTPS.,,,,lcolombo,0
19.07.,15:00,16:00,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Ejecución de retiros semanales. Cambio de esquema de firmas en Credicoop, ahora firma AB en vez de FG. Aún falta que activen el usuario de DD.",,,,lcolombo,0
19.07.,14:20,15:00,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Gestión Interna,Intento fallido de ejecución de retiros semanales. El Credicoop me bloquea la tarjeta de coordenadas de FG. ,,,,lcolombo,0
19.07.,12:20,12:40,0:20,0.33,585.00,195.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Configuración de nuevo SMTP en el server.,,,,lcolombo,0
19.07.,12:00,15:30,3:30,3.50,28.00,98.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
19.07.,10:30,18:00,7:30,7.50,36.56,274.20,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
19.07.,10:00,11:40,1:40,1.67,585.00,975.00,,,open,0%,Bitson,Bitson,Operativo,Limpieza servidores OVH. Actualización .ssh/config y KeeWeb.,,,,lcolombo,0
19.07.,09:25,11:00,1:35,1.58,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Coordinar LaRenga
Presupuesto Camba
Enviar y pedir datos para elcondominio.com",,,,hbrunacci,0
19.07.,08:00,12:00,4:00,4.00,28.00,112.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Dashboard,,,,ddebonis,0
18.07.,19:00,21:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Capacitación,"meetarmy 2.3
Usando Wiresahrk como herramienta de diagnóstico.
TCP/IP Stack.",,,,lcolombo,0
18.07.,16:15,18:20,2:05,2.08,585.00,1218.75,,,open,0%,Bitson,Bitson,Operativo,"Mantenimiento de VM en SRV2, intento con GitLab.",,,,lcolombo,0
18.07.,16:14,17:05,0:50,0.84,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
18.07.,15:40,16:15,0:35,0.58,585.00,341.25,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Lectura de mails. Informe de FIT.,,,,lcolombo,0
18.07.,15:02,16:14,1:11,1.20,36.56,43.82,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
18.07.,14:32,14:43,0:10,0.18,36.56,6.55,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
18.07.,14:00,15:40,1:40,1.67,585.00,975.00,,,open,0%,Bitson,Bitson,Gestion Contable,"Visita al Credicoop, cambio de autoridades y depósito de cheques de ECSA",,,,lcolombo,0
18.07.,13:51,14:19,0:27,0.46,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
18.07.,13:00,18:00,5:00,5.00,28.00,140.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Dashboard SCA,,,,ddebonis,0
18.07.,13:00,18:10,5:10,5.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Solucion problemas de Cise
Cotización Camba notebooks",,,,hbrunacci,0
18.07.,12:58,17:55,4:57,4.95,36.56,181.03,,,open,%,Bitson,Bitson,Operativo,,,,,abrunacci,0
18.07.,12:30,12:58,0:28,0.47,36.56,17.16,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,0
18.07.,12:17,13:25,1:07,1.12,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
18.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
18.07.,11:00,12:00,1:00,1.00,28.00,28.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
18.07.,09:45,12:30,2:45,2.75,36.56,100.54,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
17.07.,21:15,21:50,0:34,0.57,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
17.07.,20:43,21:14,0:31,0.53,0.00,0.00,,,open,%,ECSA,Banfield,Reparación de errores,,,,,nespino,0
17.07.,19:18,19:45,0:26,0.44,0.00,0.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Mantenimiento,,,,,nespino,0
17.07.,19:00,19:30,0:30,0.50,585.00,292.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Docker Registry,,,,lcolombo,0
17.07.,17:30,19:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Gestión Interna,Entrevista con Ma. Alejandra Cuervo,,,,lcolombo,0
17.07.,17:15,17:30,0:15,0.25,585.00,146.25,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión de mails.,,,,lcolombo,0
17.07.,16:45,17:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales. Intento de ejecución fallido porque el Credicoop nos borró el esquema de firmas.,,,,lcolombo,0
17.07.,16:00,18:30,2:30,2.50,36.56,91.40,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
17.07.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Semanal,,,,ddebonis,0
17.07.,14:24,16:42,2:18,2.31,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
17.07.,14:20,16:45,2:25,2.42,585.00,1413.75,,,open,0%,Bitson,Bitson,Reunion,,,,,lcolombo,0
17.07.,14:15,14:24,0:09,0.15,0.00,0.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Mantenimiento,,,,,nespino,0
17.07.,14:15,16:50,2:35,2.58,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
17.07.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,abrunacci,0
17.07.,12:30,14:15,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Etiquetas de circuito OCA
Reglas de mail",,,,hbrunacci,0
17.07.,11:10,12:30,1:20,1.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestion Contable,Retirar cheques Ecsa,,,,hbrunacci,0
17.07.,10:30,11:30,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,çCoordinación tareas Tótem. Búsqueda de info: docker registry & GitLab CI.,,,,lcolombo,0
17.07.,10:30,14:00,3:30,3.50,28.00,98.00,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,0
17.07.,08:00,14:30,6:30,6.50,28.00,182.00,,,open,0%,Bitson,Bitson,Desarrollo,SCA Refactor,,,,ddebonis,0
17.07.,06:20,07:10,0:50,0.83,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
17.07.,04:00,06:20,2:20,2.33,36.56,85.31,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
17.07.,00:30,02:28,1:58,1.98,36.56,72.48,,,open,0%,Bitson,Bitson,Capacitación,Angular2 RxJS,,,,nespino,0
16.07.,22:15,22:55,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Gestion Contable,Actualización de datos faltantes x pedido de @santichola,,,,lcolombo,0
16.07.,20:00,23:00,3:00,3.00,36.56,109.68,,,open,0%,Bitson,Bitson,Capacitación,Angular2,,,,nespino,0
15.07.,11:20,12:05,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Buscando info sobre cómo hacer funcionar Docker Registry.,,,,lcolombo,0
15.07.,10:20,15:30,5:10,5.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
14.07.,22:10,01:55,3:45,3.75,585.00,2193.75,,,open,0%,Bitson,Bitson,Operativo,Update GitLab 9.1 to 9.3. Attempt to install Docker Registry with GitLab. Everything from source.,,,,lcolombo,0
14.07.,19:16,19:24,0:08,0.15,36.56,5.43,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
14.07.,18:13,18:52,0:38,0.64,36.56,23.42,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
14.07.,15:33,17:20,1:46,1.78,36.56,64.95,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
14.07.,14:30,17:00,2:30,2.50,28.00,70.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,0
14.07.,14:20,15:32,1:12,1.21,36.56,44.40,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
14.07.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
14.07.,14:00,16:00,2:00,2.00,585.00,1170.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Reinstalación Tótem.,,,,lcolombo,0
14.07.,13:45,14:00,0:15,0.25,585.00,146.25,,,open,0%,ECSA,Sigas SCA,Operativo,"Fix línea 94 rabbit_controller/handlers.py en el server de ""San Luis"". ",,,,lcolombo,0
14.07.,11:00,14:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,0
14.07.,10:00,18:30,8:30,8.50,28.00,238.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,0
14.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
13.07.,20:20,21:10,0:50,0.85,36.56,30.96,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
13.07.,17:50,20:20,2:29,2.49,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
13.07.,17:33,17:50,0:16,0.28,0.00,0.00,,,open,%,ECSA,Banfield,Instalación,,,,,nespino,0
13.07.,16:28,17:11,0:43,0.72,0.00,0.00,,,open,%,ECSA,Banfield,Instalación,,,,,nespino,0
13.07.,14:58,16:15,1:16,1.27,36.56,46.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
13.07.,14:45,18:30,3:45,3.75,585.00,2193.75,,,open,0%,Kairos - Totem,Osmedica,Operativo,Configurando permisos de udev para todos los usuarios. Ajuste de mimetype para impresión.,,,,lcolombo,0
13.07.,14:00,17:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,0
13.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
13.07.,11:00,13:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,0
13.07.,10:30,15:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
13.07.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,#6664,,,,abrunacci,0
13.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
12.07.,21:15,23:45,2:30,2.50,36.56,91.40,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
12.07.,18:30,20:00,1:30,1.50,585.00,877.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,çBúsqueda de información sobre permisos y reglas udev para usar dispositivos HID por USB.,,,,lcolombo,0
12.07.,16:37,18:05,1:28,1.47,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
12.07.,15:48,16:30,0:41,0.70,36.56,25.42,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
12.07.,15:30,17:00,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,ddebonis,0
12.07.,15:30,17:15,1:45,1.75,585.00,1023.75,,,open,0%,Bitson,Kairos,Operativo,Configuración SuperUser Kairos. Prueba de turno. Falta mimetype nuevo y permisos en uDev para usuario sin privilegios.,,,,lcolombo,0
12.07.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion semanal Parte2,,,,ddebonis,0
12.07.,14:20,15:35,1:15,1.25,36.56,45.70,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
12.07.,14:20,16:45,2:25,2.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
12.07.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
12.07.,14:00,15:30,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Reunion,Reunión extraordinaria: pasamos revista de los clientes vía la lista de trabajo. Sumamos el miércoles como posibilidad de reunión extra. Definimos las etiquetas de la lista de trabajos.,,,,lcolombo,0
12.07.,13:45,14:00,0:15,0.25,585.00,146.25,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Revisión mails @cuberti.,,,,lcolombo,0
12.07.,13:44,14:05,0:20,0.33,36.56,12.22,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
12.07.,11:20,11:50,0:30,0.50,36.56,18.28,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
12.07.,10:00,11:50,1:50,1.83,585.00,1072.50,,,open,0%,Bitson,Bitson,Gestion Contable,çRevisión de datos en planilla de gestión.,,,,lcolombo,0
12.07.,10:00,18:30,8:30,8.50,28.00,238.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,0
12.07.,10:00,14:20,4:20,4.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
12.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
12.07.,08:00,14:00,6:00,6.00,28.00,168.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Dash SCA,,,,ddebonis,0
11.07.,14:45,20:15,5:30,5.50,585.00,3217.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación de nuevo server Kairos. Pruebas con Vagrant y Ansible. ,,,,lcolombo,0
11.07.,14:15,14:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestion Contable,Ejecución de retiros semanales y Completado encuesta observatorio PyMe (Agustina),,,,lcolombo,0
11.07.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Desarrollo e investigacion del dashboard y chartjs,,,,ddebonis,0
11.07.,13:45,14:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestion Contable,Recuento Caja 2. Preparación retiro @hbrunacci (pidió cobrar en efectivo para no pagar IIBB).,,,,lcolombo,0
11.07.,13:33,16:26,2:52,2.88,36.56,105.16,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
11.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
11.07.,10:45,12:00,1:15,1.25,585.00,731.25,,,open,0%,Bitson,Bitson,Gestión Interna,Pago de servidores OVH. Instalación KeeWeb @abrunacci. Instalación SCA @ddebonis.,,,,lcolombo,0
11.07.,10:00,15:00,5:00,5.00,28.00,140.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,0
11.07.,10:00,15:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
11.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
11.07.,08:00,13:00,5:00,5.00,28.00,140.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,"Seteo de ambiente SCA, docker, virtualenv.",,,,ddebonis,0
10.07.,17:40,18:30,0:50,0.84,36.56,30.70,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
10.07.,16:30,18:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Gestion Contable,Carga de datos Compras y Ventas Junio 2017 en planilla de gestión compartida con @santichola.,,,,lcolombo,0
10.07.,14:30,16:30,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Reunion,,,,,lcolombo,0
10.07.,14:30,17:39,3:09,3.15,36.56,115.16,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
10.07.,14:30,15:45,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
10.07.,14:20,16:00,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Semanal.,,,,ddebonis,0
10.07.,13:45,14:30,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales. Preparación reunión semanal. Emisión de facturas para ECSA.,,,,lcolombo,0
10.07.,13:30,14:20,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
10.07.,10:30,14:30,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Imastec
Cromi mail resumen charla con tole y planilla
",,,,hbrunacci,0
10.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
10.07.,09:00,17:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,#6449 #6699 #6688,,,,abrunacci,0
10.07.,08:00,13:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"React-Native
Android Studio",,,,ddebonis,0
07.07.,17:53,20:00,2:06,2.11,36.56,77.03,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
07.07.,17:15,17:53,0:38,0.64,36.56,23.44,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
07.07.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Ale para SCABitson,,,,ddebonis,0
07.07.,14:00,16:13,2:13,2.22,36.56,81.23,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,0
07.07.,13:25,13:30,0:04,0.07,36.56,2.56,,,open,%,ECSA,Banfield,Operativo,,,,,nespino,0
07.07.,12:47,13:25,0:38,0.64,36.56,23.48,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
07.07.,12:00,15:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,ddebonis,0
07.07.,12:00,15:50,3:50,3.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,@server #sanluis,,,,hbrunacci,0
07.07.,10:30,12:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Reunión Tole,,,,hbrunacci,0
07.07.,10:00,20:00,10:00,10.00,28.00,280.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6449
",,,,abrunacci,0
07.07.,00:00,06:00,6:00,6.00,585.00,3510.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,Fer enferma y ExpoSanMiguel => Thiago sin clases. Servidor ECSA San Luis.,,,,lcolombo,0
06.07.,18:23,21:14,2:50,2.85,36.56,104.11,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.07.,14:54,18:08,3:13,3.23,36.56,118.03,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.07.,14:15,21:20,7:05,7.08,585.00,4143.75,,,open,0%,Bitson,Kairos,Operativo,Instalación de SO de Servidor. Calibración Touch al inicio. Reinstalación de SO en Servidor. Instalación de Kairos Server. Pruebas de impresión vía comandos con @skajms.,,,,lcolombo,0
06.07.,13:45,14:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Update situación actual y posibilidades.,,,,lcolombo,0
06.07.,13:00,17:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"JSON-server, SCA",,,,ddebonis,0
06.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
06.07.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6449
",,,,abrunacci,0
06.07.,10:00,15:45,5:45,5.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
06.07.,09:00,12:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
05.07.,21:43,23:45,2:01,2.03,36.56,74.18,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
05.07.,17:45,18:45,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Calibración Touch at Startup.,,,,lcolombo,0
05.07.,17:05,17:45,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Operativo,Capacitación @abrunacci en el deploy de CISE. Supervisor + NginX,,,,lcolombo,0
05.07.,16:46,19:43,2:56,2.94,36.56,107.50,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
05.07.,16:40,17:05,0:25,0.42,585.00,243.75,,,open,0%,Bitson,Bitson,Gestión Interna,Copia Libro Asociados firmada x @abrunacci,,,,lcolombo,0
05.07.,15:00,16:00,1:00,1.00,28.00,28.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
05.07.,15:00,16:40,1:40,1.67,585.00,975.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reparación PC @hbrunacci,,,,lcolombo,0
05.07.,14:30,15:30,1:00,1.00,36.56,36.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
05.07.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
05.07.,14:00,15:00,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,Credicoop: trámite de cambio de autoridades.,,,,lcolombo,0
05.07.,10:00,11:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Coordinación para el comienzo de tareas OT58 - interorganics
",,,,hbrunacci,0
05.07.,09:10,18:00,8:50,8.83,28.00,247.33,,,open,0%,Betterez,Betterez,Desarrollo,"#6449
",,,,abrunacci,0
05.07.,08:00,14:00,6:00,6.00,28.00,168.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
04.07.,14:35,16:43,2:07,2.13,36.56,77.71,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
04.07.,14:20,14:35,0:15,0.26,36.56,9.32,,,open,0%,Bitson,Kairos,Operativo,,,,,nespino,0
04.07.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
04.07.,13:50,14:20,0:30,0.50,36.56,18.28,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
04.07.,10:00,16:00,6:00,6.00,28.00,168.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6600
",,,,abrunacci,0
04.07.,10:00,13:33,3:33,3.55,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
04.07.,09:30,15:00,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,@home,,,,hbrunacci,0
04.07.,08:00,13:00,5:00,5.00,28.00,140.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
04.07.,00:00,06:00,6:00,6.00,585.00,3510.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,Ceci,,,,lcolombo,0
03.07.,17:45,20:05,2:20,2.33,585.00,1365.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,"Instalación LigthDM, autologin y Ctrl+Alt+W. Cambio a /etc/hosts",,,,lcolombo,0
03.07.,17:15,17:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Transferencias de retiros semanales y mensuales.,,,,lcolombo,0
03.07.,16:45,17:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Facturación APTAGE,,,,lcolombo,0
03.07.,16:39,20:03,3:23,3.40,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
03.07.,16:00,16:45,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales y mensuales.,,,,lcolombo,0
03.07.,14:30,16:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,0
03.07.,14:26,16:02,1:35,1.60,36.56,58.49,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
03.07.,14:01,14:26,0:25,0.42,36.56,15.24,,,open,%,ECSA,Banfield,Operativo,,,,,nespino,0
03.07.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion semanal.,,,,ddebonis,0
03.07.,13:45,14:30,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Reunion,Preparación reunión semanal.,,,,lcolombo,0
03.07.,13:30,14:00,0:30,0.50,0.00,0.00,,,open,0%,ECSA,Sigas SGS,Testing,Testing archivos debito,,,,ddebonis,0
03.07.,13:20,16:37,3:17,3.30,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
03.07.,13:15,14:01,0:46,0.77,36.56,28.03,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
03.07.,11:00,13:30,2:30,2.50,28.00,70.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,0
03.07.,11:00,15:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,0
03.07.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6600
",,,,abrunacci,0
03.07.,08:00,11:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,0
01.07.,14:00,16:30,2:30,2.50,585.00,1462.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,çPruebas de CDG. No imprime desde Firefox. Websocket?ç,,,,lcolombo,0
30.06.,17:00,18:00,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem: configuración impresora.,,,,lcolombo,0
30.06.,16:00,17:00,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem: calibración touch sin éxito.,,,,lcolombo,0
30.06.,16:00,17:50,1:50,1.83,36.56,67.03,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
30.06.,15:45,16:00,0:15,0.25,36.56,9.14,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,,,,,nespino,0
