Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
27.02.,15:30,16:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Reunión c/ Fox HR,,,,lcolombo,0
27.02.,15:30,17:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
27.02.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
27.02.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Reunión con La Base x Financiamiento.,,,,lcolombo,0
27.02.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,la base,,,,acuervo,0
27.02.,14:30,19:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
27.02.,14:01,16:32,2:30,2.51,36.56,91.84,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
27.02.,14:00,17:00,3:00,3.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,"acomode los _top de las paginas ahora tenemos profile_top, album_top, group_top. Hice los wireframes de stalls(visto por owner y no owner), el modal de nuevo grupo, y la pantalla de my-stalls(visto por owner y no owner)",,,,ddebonis,0
27.02.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,gantiem,,,,acuervo,0
27.02.,10:30,15:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,abrunacci,0
27.02.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,mmesmer,0
27.02.,10:08,14:01,3:53,3.88,36.56,142.03,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
27.02.,10:00,16:00,6:00,6.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,"desarme de Alsina
armado de rivadavia",,,,hbrunacci,0
27.02.,08:00,12:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,react-native,,,,ddebonis,0
27.02.,00:32,01:52,1:19,1.32,36.56,48.40,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
26.02.,20:45,22:41,1:56,1.94,36.56,70.79,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.02.,20:00,22:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,react-native nfc-reader,,,,ddebonis,0
26.02.,17:00,19:00,2:00,2.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
26.02.,15:51,19:53,4:02,4.04,36.56,147.65,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
26.02.,15:37,15:51,0:13,0.22,36.56,8.02,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
26.02.,15:30,20:00,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,gantiem,,,,acuervo,0
26.02.,15:15,15:37,0:22,0.38,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
26.02.,15:15,20:00,4:45,4.75,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,"Foto Tótem en Devecoop. Instalación Tótem c/@malecuervo.
Micro reunión c/@candimann x Hernán (vendedor).",,,,lcolombo,0
26.02.,15:15,17:00,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,mmesmer,0
26.02.,15:00,16:10,1:10,1.17,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,,,,,hbrunacci,0
26.02.,14:06,15:15,1:08,1.14,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
26.02.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,ddebonis,0
26.02.,14:00,15:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,0
26.02.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
26.02.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
26.02.,14:00,15:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
26.02.,13:45,14:06,0:21,0.36,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.02.,13:01,13:05,0:03,0.06,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.02.,13:00,16:29,3:29,3.49,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
26.02.,12:30,14:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,"terminamos de acomodar cosas en la oficina, instalar las maquinas, etc",,,,ddebonis,0
26.02.,12:30,13:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
26.02.,11:40,13:01,1:21,1.35,0.00,0.00,,,open,0%,Aptage,Aptage,Entorno de desarrollo,,,,,nespino,0
26.02.,11:00,18:00,7:00,7.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,abrunacci,0
26.02.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Gestión Comercial,Reunión en bitson,,,,lcolombo,0
26.02.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
26.02.,10:15,10:45,0:30,0.50,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.02.,10:00,11:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Instalación i5.,,,,lcolombo,0
26.02.,10:00,13:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,"orden de nueva oficina
Desarme de cajas",,,,hbrunacci,0
26.02.,10:00,12:30,2:30,2.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Reunion,Reunion con german en bitson,,,,ddebonis,0
25.02.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Kairos,Desarrollo,,,,,mmesmer,0
24.02.,09:30,18:00,8:30,8.50,28.00,238.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,,,,,mmesmer,0
24.02.,09:00,18:00,9:00,9.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Mudanza,,,,lcolombo,0
24.02.,09:00,16:00,7:00,7.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Mudanza,,,,ddebonis,0
23.02.,15:18,19:56,4:38,4.63,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
23.02.,14:21,14:47,0:25,0.42,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.02.,13:38,14:21,0:42,0.71,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.02.,10:30,15:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,,,,,mmesmer,0
23.02.,10:20,17:00,6:40,6.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,desarme,,,,hbrunacci,0
23.02.,10:05,13:27,3:21,3.36,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.02.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Mudanza,,,,lcolombo,0
23.02.,10:00,15:00,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,Mudanza,,,,ddebonis,0
23.02.,10:00,17:00,7:00,7.00,0.00,0.00,,,open,0%,Bitson,Bitson,Orden/Limpieza,,,,,acuervo,0
22.02.,20:10,21:59,1:48,1.81,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
22.02.,19:16,20:05,0:48,0.81,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
22.02.,19:00,22:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Cursos,Python101.4,,,,lcolombo,0
22.02.,19:00,20:00,1:00,1.00,28.00,28.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
22.02.,17:33,17:45,0:11,0.20,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
22.02.,16:36,17:33,0:56,0.95,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
22.02.,16:12,16:36,0:24,0.40,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
22.02.,15:37,16:12,0:34,0.57,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
22.02.,15:30,18:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Cursos,Preparación slides 4ta clase Python 101,,,,lcolombo,0
22.02.,14:00,17:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,react-native,,,,ddebonis,0
22.02.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
22.02.,12:30,12:50,0:20,0.33,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
22.02.,12:00,14:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,Firma contrato,,,,lcolombo,0
22.02.,11:00,14:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
22.02.,11:00,18:00,7:00,7.00,28.00,196.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
22.02.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Firma de contrato de alquiler.,,,,ddebonis,0
22.02.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,abrunacci,0
22.02.,10:15,10:40,0:25,0.42,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
22.02.,10:00,17:00,7:00,7.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
22.02.,10:00,15:15,5:15,5.25,28.00,147.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Banfield Visitas,,,,hbrunacci,0
22.02.,09:50,10:28,0:38,0.63,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
22.02.,00:00,03:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Cursos,Preparación APP Flask.,,,,lcolombo,0
21.02.,22:22,22:43,0:20,0.35,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,20:51,22:04,1:13,1.22,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,17:00,19:40,2:40,2.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión pendientes mudanza.,,,,lcolombo,0
21.02.,16:16,20:49,4:32,4.54,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,15:50,18:15,2:25,2.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
21.02.,15:13,16:16,1:03,1.05,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Pablo Gutierrez - Qualia Encuestas ,Encuestas,Gestión Comercial,Reunión en las oficinas de Qualia,,,,lcolombo,0
21.02.,14:44,14:56,0:12,0.21,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,14:01,14:43,0:41,0.70,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Pablo Gutierrez - Qualia Encuestas ,Encuestas,Gestión Comercial,reunionen qualia,,,,hbrunacci,0
21.02.,13:45,15:50,2:05,2.08,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
21.02.,13:30,14:14,0:44,0.74,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
21.02.,13:15,13:45,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
21.02.,12:50,13:23,0:33,0.55,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
21.02.,12:43,14:01,1:17,1.30,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
21.02.,12:25,12:55,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
21.02.,12:00,15:00,3:00,3.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,ddebonis,0
21.02.,12:00,18:15,6:15,6.25,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
21.02.,11:31,12:43,1:11,1.19,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
21.02.,11:03,11:31,0:28,0.47,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
21.02.,11:00,14:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Banfield Visitas,,,,hbrunacci,0
21.02.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,abrunacci,0
21.02.,10:05,12:25,2:20,2.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
21.02.,10:00,10:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,Conciliación Marco ,,,,hbrunacci,0
21.02.,09:55,12:37,2:42,2.70,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
21.02.,08:00,12:00,4:00,4.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,ddebonis,0
20.02.,21:34,23:24,1:50,1.84,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.02.,19:30,20:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,Desarrollo,,,,,mmesmer,0
20.02.,16:53,20:16,3:23,3.39,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
20.02.,16:40,16:53,0:12,0.21,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.02.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunion con Alan de transportant.,,,,ddebonis,0
20.02.,14:58,16:40,1:41,1.70,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
20.02.,14:00,18:00,4:00,4.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
20.02.,13:43,14:54,1:10,1.18,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.02.,13:40,14:42,1:02,1.04,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
20.02.,13:36,16:00,2:24,2.41,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
20.02.,13:12,13:43,0:31,0.53,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
20.02.,12:00,14:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,"react-native (tutorial, viendo codigo de leo, seteando ambiente)",,,,ddebonis,0
20.02.,11:40,13:40,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Banfield Visitas,,,,hbrunacci,0
20.02.,11:20,11:40,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Presupuesto,charla sobre modificacion de app para ecsa,,,,hbrunacci,0
20.02.,10:51,13:19,2:28,2.47,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
20.02.,10:36,13:12,2:35,2.59,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.02.,10:30,13:30,3:00,3.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
20.02.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,abrunacci,0
20.02.,10:05,10:50,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
20.02.,10:00,12:41,2:41,2.69,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
20.02.,10:00,11:20,1:20,1.33,28.00,37.33,,,open,0%,ECSA,Sigas SCA,Desarrollo,Banfield Visitas,,,,hbrunacci,0
20.02.,09:40,10:09,0:29,0.49,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.02.,08:00,12:00,4:00,4.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,Mensajes y Notificaciones,,,,ddebonis,0
20.02.,00:00,06:00,6:00,6.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,Resfrío,,,,lcolombo,0
19.02.,21:03,21:20,0:17,0.28,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
19.02.,19:10,21:02,1:52,1.87,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
19.02.,18:00,20:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Instalación,"Instalación Android Studio, Ionic, React Native, Vagrant & libvirt, Docker, PyCharm en i5.",,,,lcolombo,0
19.02.,17:28,19:13,1:45,1.75,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,acuervo,0
19.02.,17:04,19:10,2:06,2.10,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
19.02.,17:00,18:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con @cuberti x IMFC y Fondo Semilla. Asistencia técnica deploy landing vía Git a @acuervo.,,,,lcolombo,0
19.02.,16:10,17:00,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Cursos,Material landing curso GNU/Linux,,,,lcolombo,0
19.02.,16:00,17:20,1:20,1.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,,,,,acuervo,0
19.02.,15:30,18:45,3:15,3.25,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
19.02.,15:29,15:58,0:28,0.47,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,acuervo,0
19.02.,15:21,16:21,1:00,1.00,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
19.02.,15:20,16:10,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Revisión de pendientes: Asamblea, Material curso GNU/Linux, Papeles Manos a la Obra. Coordinación entrega Totem EXO.",,,,lcolombo,0
19.02.,14:32,15:21,0:49,0.83,0.00,0.00,,,open,%,Bitson,Bitson,Reunion,,,,,acuervo,0
19.02.,14:30,15:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,ddebonis,0
19.02.,14:30,15:21,0:51,0.86,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
19.02.,14:30,15:20,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal,,,,lcolombo,0
19.02.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
19.02.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
19.02.,14:00,18:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
19.02.,13:30,14:30,1:00,1.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
19.02.,13:24,14:31,1:07,1.12,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,acuervo,0
19.02.,13:05,14:30,1:25,1.42,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
19.02.,12:40,13:05,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,nespino,0
19.02.,12:17,12:40,0:22,0.37,36.56,13.44,,,open,0%,Bitson,Bitson,Comunicación,,,,,nespino,0
19.02.,12:04,12:45,0:41,0.69,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
19.02.,11:30,12:45,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Kairos,Desarrollo,,,,,mmesmer,0
19.02.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,abrunacci,0
19.02.,10:16,12:04,1:48,1.81,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,acuervo,0
19.02.,10:06,10:15,0:09,0.15,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
19.02.,10:00,13:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,banfield visitas,,,,hbrunacci,0
19.02.,09:54,11:34,1:40,1.67,36.56,61.15,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
19.02.,08:00,14:30,6:30,6.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,Cambio de los wireframes que ya habia hecho por los nuevos que paso german,,,,ddebonis,0
18.02.,16:00,16:30,0:30,0.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
18.02.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Kairos,DevOps,,,,,mmesmer,0
18.02.,00:00,18:00,18:00,18.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,Horas de desarrollo de globito,,,,abrunacci,0
16.02.,19:25,20:07,0:42,0.71,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
16.02.,19:16,19:25,0:08,0.15,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,nespino,0
16.02.,17:00,18:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Kairos,DevOps,,,,,mmesmer,0
16.02.,16:15,17:00,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,Pasaje de datos a @skajms y @marcosdmyr p/VMs de Gantiem.,,,,lcolombo,0
16.02.,16:15,17:00,0:45,0.75,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
16.02.,15:12,18:20,3:07,3.13,36.56,114.54,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
16.02.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"Nikola, pipenv para el bitson.blog",,,,ddebonis,0
16.02.,15:00,16:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Capacitación Nikola p/Blog de bitson.,,,,lcolombo,0
16.02.,15:00,16:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,mmesmer,0
16.02.,14:30,15:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Preparación capacitación Nikola,,,,lcolombo,0
16.02.,14:00,16:29,2:29,2.49,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
16.02.,14:00,17:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Globito,,,,abrunacci,0
16.02.,13:58,15:11,1:13,1.23,36.56,44.94,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
16.02.,13:50,13:58,0:07,0.12,36.56,4.52,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
16.02.,13:37,16:52,3:14,3.24,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,acuervo,0
16.02.,13:30,15:00,1:30,1.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
16.02.,12:59,13:26,0:27,0.45,36.56,16.46,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
16.02.,12:30,13:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,Servers demo y runner. Actualización y creación de usuario gantiem,,,,lcolombo,0
16.02.,12:25,12:50,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
16.02.,11:45,12:25,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,acuervo,0
16.02.,11:25,11:49,0:24,0.41,36.56,15.09,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
16.02.,11:15,11:55,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión grupos de mails en bitson.com.ar y bitson.group,,,,lcolombo,0
16.02.,11:11,11:46,0:34,0.58,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
16.02.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,abrunacci,0
16.02.,10:30,13:00,2:30,2.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
16.02.,10:00,11:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Configuración ssh/config,,,,lcolombo,0
16.02.,09:55,13:11,3:16,3.28,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,0
16.02.,09:45,10:59,1:14,1.25,36.56,45.53,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
16.02.,09:30,13:00,3:30,3.50,28.00,98.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Revision para insertar codigo para visitas ,,,,hbrunacci,0
16.02.,08:00,15:00,7:00,7.00,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,ddebonis,0
15.02.,21:10,21:35,0:25,0.43,36.56,15.62,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
15.02.,19:30,21:00,1:30,1.50,0.00,0.00,,,open,0%,German Szapiro,Ojumble,Desarrollo,,,,,mmesmer,0
15.02.,19:00,22:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Curso Python 101,,,,lcolombo,0
